"seqnames"	"start"	"end"	"width"	"strand"	"block_mean"	"block_sum"	"L"	"PC"	"imp"
"chr2.1766"	"chr2"	172106497	172106707	211	"*"	240.5	6253	26	0.0321497794273038	0.062753036437247
"chr2.1767"	"chr2"	172107898	172108123	226	"*"	224.047619047619	4705	21	0.331692484297927	0.087719298245614
"chr2.1768"	"chr2"	172109385	172109517	133	"*"	278.058823529412	4727	17	0.492312043747283	0.0309597523219814
"chr2.1769"	"chr2"	172109840	172110148	309	"*"	330.805555555556	11909	36	0.62796383801772	0.0219298245614035
"chr2.1771"	"chr2"	172196897	172197131	235	"*"	525.157894736842	9978	19	0.53692498502307	0.0166204986149584
"chr2.1772"	"chr2"	172234851	172235277	427	"*"	325.6	14652	45	0.0195148907045749	0.0538011695906433
"chr2.1773"	"chr2"	172235498	172235607	110	"*"	467.083333333333	5605	12	0.0381435813358565	0.0263157894736842
"chr2.1774"	"chr2"	172253656	172253803	148	"*"	255.25	5105	20	0.516171455640099	0.0421052631578947
"chr2.1776"	"chr2"	172428381	172428780	400	"*"	156.666666666667	3760	24	0.0351205066130852	0.135964912280702
"chr2.1777"	"chr2"	172465546	172465697	152	"*"	363.310344827586	10536	29	0.271155065189335	0.0272232304900181
"chr2.1780"	"chr2"	172674263	172674939	677	"*"	318.745098039216	16256	51	0.67739778734755	0.0474716202270382
"chr2.1781"	"chr2"	172736560	172736689	130	"*"	644.866666666667	9673	15	0.0947599203234266	0
"chr2.1788"	"chr2"	173416244	173416482	239	"*"	365.518518518519	9869	27	0.832894999078184	0.0214424951267057
"chr2.1790"	"chr2"	174012615	174012894	280	"*"	212.6	6378	30	0.192885653489503	0.0631578947368421
"chr2.1791"	"chr2"	174025648	174025843	196	"*"	200.318181818182	4407	22	0.784147993787972	0.107655502392345
"chr2.1792"	"chr2"	174248806	174249155	350	"*"	181.791666666667	4363	24	0.253884619161997	0.0899122807017544
"chr2.1794"	"chr2"	174334932	174335153	222	"*"	274.12	13706	50	0.0554421999353609	0.00631578947368421
"chr2.1797"	"chr2"	174337670	174337911	242	"*"	160.038461538462	4161	26	0.0721551871420849	0.135627530364372
"chr2.1798"	"chr2"	174340075	174340348	274	"*"	137.647058823529	2340	17	0.0485928272364031	0.195046439628483
"chr2.1801"	"chr2"	174485746	174486028	283	"*"	556.076923076923	7229	13	0.208776106477561	0.0323886639676113
"chr2.1804"	"chr2"	174547504	174548026	523	"*"	177.263157894737	3368	19	0.864532916568156	0.130193905817175
"chr2.1805"	"chr2"	174548587	174548901	315	"*"	263.045454545455	5787	22	0.845290402314876	0.0550239234449761
"chr2.1806"	"chr2"	174597601	174597813	213	"*"	543.916666666667	6527	12	0.458800639965794	0.0307017543859649
"chr2.1807"	"chr2"	174634237	174634650	414	"*"	657.631578947368	12495	19	0.433461163308528	0.0166204986149584
"chr2.1810"	"chr2"	174729917	174730215	299	"*"	258.41935483871	8011	31	0.0856421392759907	0.0424448217317487
"chr2.1811"	"chr2"	174730672	174730871	200	"*"	458.666666666667	11008	24	0.766011920651553	0
"chr2.1812"	"chr2"	174789116	174789302	187	"*"	312.12	7803	25	0.879291136002754	0.0168421052631579
"chr2.1818"	"chr2"	176067059	176067194	136	"*"	141.090909090909	1552	11	0.150722758415553	0.172248803827751
"chr2.1819"	"chr2"	176067615	176068215	601	"*"	214.395833333333	10291	48	0.256158814301069	0.0932017543859649
"chr2.1820"	"chr2"	176068404	176068739	336	"*"	249.309090909091	13712	55	0.226743409436401	0.0449760765550239
"chr2.1821"	"chr2"	176072910	176072976	67	"*"	166.636363636364	1833	11	0.315151233707032	0.119617224880383
"chr2.1822"	"chr2"	176073168	176073292	125	"*"	318.692307692308	4143	13	0.0954316026285579	0.0161943319838057
"chr2.1823"	"chr2"	176075497	176075670	174	"*"	300.866666666667	4513	15	0.17404725902857	0.0350877192982456
"chr2.1824"	"chr2"	176078862	176079056	195	"*"	275.875	4414	16	0.31114541565396	0.0197368421052632
"chr2.1825"	"chr2"	176081736	176081867	132	"*"	212.7	2127	10	0.156083534875018	0.068421052631579
"chr2.1826"	"chr2"	176082463	176082594	132	"*"	210.863636363636	4639	22	0.0766607265921596	0.0909090909090909
"chr2.1827"	"chr2"	176083717	176084364	648	"*"	325.35	19521	60	0.233434001832516	0.0508771929824561
"chr2.1828"	"chr2"	176086072	176086556	485	"*"	165.727272727273	3646	22	0.0545533869822704	0.174641148325359
"chr2.1829"	"chr2"	176091618	176092304	687	"*"	368.825396825397	23236	63	0.324661612364233	0.0459482038429407
"chr2.1831"	"chr2"	176099194	176100019	826	"*"	247.189873417722	19528	79	0.34533719150848	0.0746169220519654
"chr2.1832"	"chr2"	176100642	176101106	465	"*"	179.235294117647	3047	17	0.505309845180194	0.086687306501548
"chr2.1833"	"chr2"	176104435	176104589	155	"*"	319.032258064516	9890	31	0.0747498131300461	0.0441426146010187
"chr2.1834"	"chr2"	176107092	176107471	380	"*"	231.855263157895	17621	76	0.0597857624346207	0.0997229916897507
"chr2.1835"	"chr2"	176109074	176109371	298	"*"	183.8	2757	15	0.336377838291558	0.0771929824561404
"chr2.1836"	"chr2"	176111317	176111446	130	"*"	469.565217391304	10800	23	0.0519112148771654	0
"chr2.1837"	"chr2"	176112441	176113164	724	"*"	275.25	13212	48	0.373180640764939	0.0723684210526316
"chr2.1838"	"chr2"	176116270	176116366	97	"*"	138.2	1382	10	0.237700517104155	0.152631578947368
"chr2.1839"	"chr2"	176116568	176116765	198	"*"	304.135135135135	11253	37	0.194977794338873	0.0341394025604552
"chr2.1840"	"chr2"	176116926	176117581	656	"*"	240.673913043478	11071	46	0.544148851070395	0.051487414187643
"chr2.1841"	"chr2"	176119041	176119253	213	"*"	283.161290322581	8778	31	0.225911849064035	0.0356536502546689
"chr2.1842"	"chr2"	176121226	176121575	350	"*"	198.857142857143	4176	21	0.5409407756685	0.06265664160401
"chr2.1843"	"chr2"	176121697	176121880	184	"*"	190.117647058824	3232	17	0.540958288455165	0.105263157894737
"chr2.1844"	"chr2"	176122496	176122656	161	"*"	165.857142857143	2322	14	0.0795273705698709	0.101503759398496
"chr2.1846"	"chr2"	176122677	176122791	115	"*"	198.5	5161	26	0.0857849888251226	0.0890688259109312
"chr2.1847"	"chr2"	176122831	176122911	81	"*"	142.923076923077	3716	26	0.0726051218040931	0.159919028340081
"chr2.1848"	"chr2"	176124006	176124212	207	"*"	190.208333333333	4565	24	0.361421383245263	0.12719298245614
"chr2.1849"	"chr2"	176124610	176124926	317	"*"	191.59375	6131	32	0.50863544176985	0.103618421052632
"chr2.1850"	"chr2"	176128223	176128493	271	"*"	275	9625	35	0.497038118143798	0.037593984962406
"chr2.1851"	"chr2"	176128901	176128973	73	"*"	129.833333333333	1558	12	0.0672176000276813	0.214912280701754
"chr2.1852"	"chr2"	176129394	176130001	608	"*"	172.628571428571	12084	70	0.0283120744605155	0.161654135338346
"chr2.1853"	"chr2"	176130757	176130927	171	"*"	195.173913043478	4489	23	0.0629243837463211	0.0846681922196796
"chr2.1854"	"chr2"	176132400	176132776	377	"*"	348.454545454545	11499	33	0.42130308658996	0.0606060606060606
"chr2.1855"	"chr2"	176138519	176139322	804	"*"	232.384615384615	12084	52	0.508398962515767	0.0708502024291498
"chr2.1856"	"chr2"	176147344	176148080	737	"*"	216.46875	13854	64	0.585079709171937	0.0814144736842105
"chr2.1857"	"chr2"	176149706	176150526	821	"*"	302.236111111111	21761	72	0.617841836195652	0.0153508771929825
"chr2.1858"	"chr2"	176151439	176151867	429	"*"	177.829268292683	7291	41	0.488727081335301	0.124518613607189
"chr2.1859"	"chr2"	176152569	176152933	365	"*"	332.8	11648	35	0.549356274877331	0.0330827067669173
"chr2.1860"	"chr2"	176156900	176157055	156	"*"	149	2086	14	0.185825471950527	0.161654135338346
"chr2.1861"	"chr2"	176157307	176157449	143	"*"	180.24	4506	25	0.0722131701022335	0.149473684210526
"chr2.1862"	"chr2"	176157779	176158013	235	"*"	192.428571428571	2694	14	0.0811486384795807	0.101503759398496
"chr2.1863"	"chr2"	176157829	176157965	137	"*"	312.814814814815	8446	27	0.0979792054496778	0.00779727095516569
"chr2.1864"	"chr2"	176159330	176159787	458	"*"	244.689655172414	7096	29	0.441455211283737	0.0798548094373866
"chr2.1865"	"chr2"	176160854	176161671	818	"*"	271.76	13588	50	0.532926854436471	0.0494736842105263
"chr2.1866"	"chr2"	176162890	176163285	396	"*"	264.714285714286	12971	49	0.212119831804184	0.0429645542427497
"chr2.1867"	"chr2"	176163878	176164077	200	"*"	376.0625	6017	16	0.50800275611651	0.00657894736842105
"chr2.1868"	"chr2"	176164306	176164493	188	"*"	231.4	2314	10	0.62414341796258	0.0894736842105263
"chr2.1869"	"chr2"	176165030	176165561	532	"*"	245.757142857143	17203	70	0.314870703251312	0.0518796992481203
"chr2.1870"	"chr2"	176171625	176171800	176	"*"	203.612903225806	6312	31	0.451019197620509	0.103565365025467
"chr2.1871"	"chr2"	176172455	176172983	529	"*"	377.684210526316	14352	38	0.548181409839038	0.0346260387811634
"chr2.1872"	"chr2"	176174699	176174903	205	"*"	263.777777777778	4748	18	0.0432080814025351	0.0321637426900585
"chr2.1873"	"chr2"	176175329	176175505	177	"*"	192.923076923077	2508	13	0.566488750575322	0.133603238866397
"chr2.1874"	"chr2"	176178028	176178793	766	"*"	182.567164179104	12232	67	0.086004073937519	0.11783189316575
"chr2.1876"	"chr2"	176189416	176189935	520	"*"	187.963636363636	10338	55	0.230794572920671	0.0909090909090909
"chr2.1877"	"chr2"	176201147	176201365	219	"*"	285.459459459459	10562	37	0.84698420217096	0.0227596017069701
"chr2.1881"	"chr2"	177008724	177009103	380	"*"	235.466666666667	7064	30	0.569072415948596	0.0403508771929825
"chr2.1883"	"chr2"	177177728	177177939	212	"*"	277.911764705882	9449	34	0.940800356876896	0.0325077399380805
"chr2.1891"	"chr2"	177835702	177835874	173	"*"	293.590909090909	6459	22	0.898120588324362	0.0598086124401914
"chr2.1892"	"chr2"	178072687	178073179	493	"*"	273.639344262295	16692	61	0.0292831611133332	0.0465918895599655
"chr2.1902"	"chr2"	178531094	178531552	459	"*"	400.9375	12830	32	0.778681861317343	0.0131578947368421
"chr2.1903"	"chr2"	178531925	178532292	368	"*"	693.096774193548	21486	31	0.936936736295587	0
"chr2.1905"	"chr2"	179428831	179428959	129	"*"	497.214285714286	6961	14	0.444942103756546	0
"chr2.1906"	"chr2"	179562423	179562599	177	"*"	623.25	9972	16	0.461515763833624	0
"chr2.1909"	"chr2"	180691218	180692374	1157	"*"	175.927272727273	19352	110	0.877374939679667	0.152153110047847
"chr2.1910"	"chr2"	180873282	180873443	162	"*"	345.807692307692	8991	26	0.74082792372315	0.101214574898785
"chr2.1912"	"chr2"	181456627	181456815	189	"*"	340.1875	5443	16	0.303544972576398	0.0131578947368421
"chr2.1914"	"chr2"	181457985	181458253	269	"*"	193	6369	33	0.086595687548403	0.12280701754386
"chr2.1916"	"chr2"	181678389	181678630	242	"*"	306.794117647059	10431	34	0.350364458725629	0.0309597523219814
"chr2.1917"	"chr2"	181679555	181679776	222	"*"	392.173913043478	9020	23	0.136636580969518	0.034324942791762
"chr2.1918"	"chr2"	181680483	181680535	53	"*"	247.391304347826	5690	23	0.0639496958343787	0.0274599542334096
"chr2.1919"	"chr2"	181684304	181684687	384	"*"	242.387755102041	11877	49	0.0886527306082651	0.0805585392051558
"chr2.1920"	"chr2"	181694431	181694618	188	"*"	403.8	12114	30	0.922170570566323	0.0385964912280702
"chr2.1923"	"chr2"	181961996	181962406	411	"*"	204.608695652174	4706	23	0.883337219249146	0.125858123569794
"chr2.1924"	"chr2"	182552877	182553238	362	"*"	308.235294117647	10480	34	0.869087220343652	0.0417956656346749
"chr2.1926"	"chr2"	182609450	182609806	357	"*"	295.428571428571	6204	21	0.809647887614452	0.0100250626566416
"chr2.1929"	"chr2"	182866145	182866783	639	"*"	174.45652173913	8025	46	0.238670847551702	0.14187643020595
"chr2.1931"	"chr2"	182867302	182867351	50	"*"	154.583333333333	1855	12	0.171640971683684	0.135964912280702
"chr2.1934"	"chr2"	183071393	183071493	101	"*"	563.222222222222	10138	18	0.60708253016873	0
"chr2.1935"	"chr2"	183078347	183078823	477	"*"	731.388888888889	26330	36	0.0159479865572445	0
"chr2.1936"	"chr2"	183079076	183079413	338	"*"	442.526315789474	8408	19	0.0527142693516406	0.03601108033241
"chr2.1939"	"chr2"	183545807	183546065	259	"*"	278.727272727273	6132	22	0.879348534553211	0.0574162679425837
"chr2.1940"	"chr2"	183885656	183886027	372	"*"	259.954545454545	5719	22	0.872070754999884	0.102870813397129
"chr2.1941"	"chr2"	183892592	183892894	303	"*"	216.260869565217	4974	23	0.910011960260078	0.0892448512585812
"chr2.1942"	"chr2"	184327810	184328204	395	"*"	132.933333333333	1994	15	0.727131878334396	0.196491228070175
"chr2.1943"	"chr2"	184327811	184327999	189	"*"	257.866666666667	7736	30	0.792637777472416	0.0491228070175439
"chr2.1944"	"chr2"	184597542	184597767	226	"*"	774.681818181818	17043	22	0.083867812271806	0
"chr2.1946"	"chr2"	185133443	185133816	374	"*"	246.393939393939	8131	33	0.873650277600811	0.0526315789473684
"chr2.1948"	"chr2"	185738672	185738778	107	"*"	265.142857142857	5568	21	0.262744032106124	0.0200501253132832
"chr2.1949"	"chr2"	185738790	185738993	204	"*"	139.823529411765	2377	17	0.10592390547708	0.176470588235294
"chr2.1954"	"chr2"	186693592	186694535	944	"*"	305.298245614035	17402	57	0.143475113775285	0.0554016620498615
"chr2.1955"	"chr2"	186848865	186849600	736	"*"	474.782051282051	37033	78	0.0951463653439887	0.0256410256410256
"chr2.1956"	"chr2"	186962084	186962516	433	"*"	194.864864864865	7210	37	0.901669870197052	0.120910384068279
"chr2.1957"	"chr2"	186963318	186963523	206	"*"	183.153846153846	2381	13	0.886622480597896	0.109311740890688
"chr2.1958"	"chr2"	187002302	187002635	334	"*"	305.166666666667	10986	36	0.885485447264152	0.0292397660818713
"chr2.1959"	"chr2"	187003152	187003412	261	"*"	259.875	10395	40	0.724632351874807	0.0605263157894737
"chr2.1960"	"chr2"	187951555	187951919	365	"*"	237.882352941176	8088	34	0.894210791916095	0.0913312693498452
"chr2.1961"	"chr2"	188184521	188184745	225	"*"	218.04347826087	5015	23	0.749111748554866	0.0297482837528604
"chr2.1962"	"chr2"	188291767	188291895	129	"*"	267.214285714286	7482	28	0.0392157556719005	0.0657894736842105
"chr2.1963"	"chr2"	188292147	188292719	573	"*"	244.8	14688	60	0.0553152560715012	0.0771929824561404
"chr2.1964"	"chr2"	188292784	188292983	200	"*"	231.137931034483	6703	29	0.0352015285742594	0.088929219600726
"chr2.1965"	"chr2"	188606455	188606755	301	"*"	219.424242424242	7241	33	0.926378379614656	0.0590111642743222
"chr2.1966"	"chr2"	188943490	188943723	234	"*"	218.4375	3495	16	0.868294537458978	0.105263157894737
"chr2.1973"	"chr2"	189923630	189923774	145	"*"	475.733333333333	7136	15	0.804706880286717	0.0771929824561404
"chr2.1977"	"chr2"	190343276	190343528	253	"*"	444.75	7116	16	0.183895471266979	0.0164473684210526
"chr2.1984"	"chr2"	190760943	190761422	480	"*"	272.047619047619	22852	84	0.344102602244971	0.0664160401002506
"chr2.1991"	"chr2"	191678532	191679322	791	"*"	417.609756097561	17122	41	0.203860406131151	0.0333761232349166
"chr2.1992"	"chr2"	191835739	191836021	283	"*"	453.058823529412	15404	34	0.899563905709713	0.00154798761609907
"chr2.1993"	"chr2"	191846471	191846870	400	"*"	217	8897	41	0.463215264536296	0.061617458279846
"chr2.1994"	"chr2"	191880757	191880918	162	"*"	406.5	4878	12	0.869733546427681	0.0219298245614035
"chr2.1995"	"chr2"	191881225	191881887	663	"*"	388.208333333333	18634	48	0.869939369502087	0.0219298245614035
"chr2.1997"	"chr2"	191922568	191922992	425	"*"	240.9375	11565	48	0.890206493168897	0.12609649122807
"chr2.1999"	"chr2"	192195987	192196207	221	"*"	336.269230769231	8743	26	0.0275694818451091	0.0323886639676113
"chr2.2000"	"chr2"	192508808	192509160	353	"*"	208.193548387097	6454	31	0.802522834908213	0.106960950764007
"chr2.2001"	"chr2"	192778562	192778812	251	"*"	216.75	4335	20	0.913310903743842	0.0631578947368421
"chr2.2002"	"chr2"	194002888	194003071	184	"*"	344.533333333333	5168	15	0.80897785509177	0.0421052631578947
"chr2.2003"	"chr2"	194020125	194020522	398	"*"	249.030303030303	8218	33	0.883395606955731	0.0797448165869219
"chr2.2004"	"chr2"	194090571	194090896	326	"*"	254.727272727273	8406	33	0.897969934946683	0.076555023923445
"chr2.2005"	"chr2"	195339713	195340048	336	"*"	273.571428571429	7660	28	0.852202688268239	0.0432330827067669
"chr2.2007"	"chr2"	195516675	195516965	291	"*"	206	5356	26	0.815668727041965	0.0890688259109312
"chr2.2012"	"chr2"	196592297	196592743	447	"*"	239.555555555556	8624	36	0.0526344026341001	0.0891812865497076
"chr2.2013"	"chr2"	196593719	196593797	79	"*"	180.785714285714	2531	14	0.0977993576798963	0.146616541353383
"chr2.2016"	"chr2"	197198791	197199137	347	"*"	489.7	9794	20	0.497961835732678	0.0605263157894737
"chr2.2017"	"chr2"	197309782	197310043	262	"*"	282.5	7345	26	0.0284372673649428	0.0506072874493927
"chr2.2022"	"chr2"	197590725	197590837	113	"*"	188.625	3018	16	0.879079106903573	0.0855263157894737
"chr2.2025"	"chr2"	197786545	197786755	211	"*"	204.777777777778	7372	36	0.043527346244703	0.0891812865497076
"chr2.2028"	"chr2"	198822876	198823305	430	"*"	192.333333333333	3462	18	0.805040663125117	0.12280701754386
"chr2.2029"	"chr2"	199272292	199272466	175	"*"	279.272727272727	6144	22	0.895735789262439	0.0502392344497608
"chr2.2032"	"chr2"	199469212	199469644	433	"*"	182.055555555556	3277	18	0.0365858027169536	0.140350877192982
"chr2.2033"	"chr2"	199470782	199471132	351	"*"	208.289473684211	7915	38	0.0871838295985635	0.0775623268698061
"chr2.2035"	"chr2"	199603643	199604109	467	"*"	314.763157894737	11961	38	0.773232101015911	0.054016620498615
"chr2.2036"	"chr2"	199604111	199604207	97	"*"	139.1	1391	10	0.784258070446925	0.215789473684211
"chr2.2037"	"chr2"	199659279	199659588	310	"*"	227.068181818182	9991	44	0.048398394456008	0.0956937799043062
"chr2.2038"	"chr2"	199660274	199660521	248	"*"	481.730769230769	12525	26	0.93848402354294	0.00404858299595142
"chr2.2042"	"chr2"	200174643	200174984	342	"*"	215.060606060606	7097	33	0.93826020086508	0.087719298245614
"chr2.2046"	"chr2"	200477757	200478018	262	"*"	249.612903225806	7738	31	0.814205797697053	0.0797962648556876
"chr2.2050"	"chr2"	200585783	200586341	559	"*"	391.77027027027	28991	74	0.0902782348744811	0.0611664295874822
"chr2.2051"	"chr2"	200586501	200586683	183	"*"	234.730769230769	6103	26	0.65228413905362	0.0607287449392713
"chr2.2058"	"chr2"	200964667	200964754	88	"*"	271.916666666667	3263	12	0.819129405670891	0.0131578947368421
"chr2.2063"	"chr2"	201260452	201260603	152	"*"	230.416666666667	2765	12	0.546791771709329	0.0614035087719298
"chr2.2065"	"chr2"	201452257	201452573	317	"*"	335.666666666667	10070	30	0.0832477035448661	0.0421052631578947
"chr2.2066"	"chr2"	201619077	201619773	697	"*"	455.770833333333	21877	48	0.381479738232165	0.0307017543859649
"chr2.2073"	"chr2"	202035582	202035780	199	"*"	211.5	5922	28	0.391925509316092	0.0714285714285714
"chr2.2074"	"chr2"	202036565	202036748	184	"*"	400.35	8007	20	0.744505562643813	0.0236842105263158
"chr2.2075"	"chr2"	202171330	202171573	244	"*"	248.981481481481	13445	54	0.1867109091552	0.0545808966861598
"chr2.2081"	"chr2"	202496920	202497426	507	"*"	209	9405	45	0.92001312539259	0.0760233918128655
"chr2.2088"	"chr2"	203706423	203706685	263	"*"	419	7542	18	0.569701541315644	0.0175438596491228
"chr2.2089"	"chr2"	203785528	203785937	410	"*"	204.973684210526	7789	38	0.948174400943891	0.10387811634349
"chr2.2091"	"chr2"	204546035	204546187	153	"*"	183.777777777778	4962	27	0.0363384825489881	0.0994152046783626
"chr2.2092"	"chr2"	204678521	204678821	301	"*"	603.25	19304	32	0.903270778989931	0.0164473684210526
"chr2.2095"	"chr2"	205686488	205686807	320	"*"	191.04	4776	25	0.159184122723819	0.0968421052631579
"chr2.2096"	"chr2"	205687085	205687166	82	"*"	265.2	2652	10	0.79098891782892	0.0789473684210526
"chr2.2097"	"chr2"	205763768	205764024	257	"*"	379.566666666667	11387	30	0.192488945914564	0.0192982456140351
"chr2.2098"	"chr2"	205776332	205776419	88	"*"	182.272727272727	2005	11	0.738170668249439	0.138755980861244
"chr2.2100"	"chr2"	205939507	205939840	334	"*"	303.666666666667	10932	36	0.842178574762588	0.0394736842105263
"chr2.2103"	"chr2"	206253505	206253703	199	"*"	267.588235294118	4549	17	0.474832638414211	0.102167182662539
"chr2.2104"	"chr2"	206274407	206274794	388	"*"	338.953125	21693	64	0.0317697161730359	0.0509868421052632
"chr2.2105"	"chr2"	206275285	206275598	314	"*"	209.363636363636	4606	22	0.0447452317219116	0.0980861244019139
"chr2.2106"	"chr2"	206410816	206411029	214	"*"	206.029411764706	7005	34	0.935795024957468	0.114551083591331
"chr2.2107"	"chr2"	206641853	206642009	157	"*"	525.384615384615	6830	13	0.150944993551013	0.0607287449392713
"chr2.2108"	"chr2"	206642267	206642831	565	"*"	337.944444444444	24332	72	0.251897333530189	0.0504385964912281
"chr2.2117"	"chr2"	207767599	207767789	191	"*"	235.888888888889	6369	27	0.393899617032885	0.0974658869395711
"chr2.2120"	"chr2"	207770742	207771037	296	"*"	311.806451612903	9666	31	0.244907457861541	0.0492359932088285
"chr2.2121"	"chr2"	207771138	207771336	199	"*"	226.421052631579	8604	38	0.316967222242095	0.0581717451523546
"chr2.2122"	"chr2"	207771578	207771751	174	"*"	345.5	4837	14	0.729182020902776	0.0300751879699248
"chr2.2123"	"chr2"	207930873	207931215	343	"*"	456.510204081633	22369	49	0.39443894257801	0.0257787325456498
"chr2.2124"	"chr2"	208025113	208026109	997	"*"	309.7125	24777	80	0.135261890580652	0.0407894736842105
"chr2.2125"	"chr2"	208112224	208112729	506	"*"	284.084745762712	16761	59	0.675089743406721	0.0624442462087422
"chr2.2126"	"chr2"	208124111	208125198	1088	"*"	503.4	45306	90	0.384623026456618	0.0204678362573099
"chr2.2127"	"chr2"	208128303	208128456	154	"*"	278.470588235294	4734	17	0.877832435847234	0.0526315789473684
"chr2.2128"	"chr2"	208129500	208129908	409	"*"	499.212121212121	16474	33	0.918078037704377	0.0239234449760766
"chr2.2129"	"chr2"	208139577	208139899	323	"*"	334.27027027027	12368	37	0.865005921488317	0.0327169274537696
"chr2.2130"	"chr2"	208163231	208163434	204	"*"	313.782608695652	7217	23	0.888284111845133	0.0205949656750572
"chr2.2131"	"chr2"	208226862	208227201	340	"*"	183.65	3673	20	0.856030250609565	0.102631578947368
"chr2.2132"	"chr2"	208227772	208228058	287	"*"	182.172413793103	5283	29	0.842699544951913	0.152450090744102
"chr2.2137"	"chr2"	208406427	208406510	84	"*"	591.230769230769	7686	13	0.408106274961299	0
"chr2.2138"	"chr2"	208406509	208407397	889	"*"	335.830188679245	35598	106	0.0926876045735513	0.0521350546176763
"chr2.2139"	"chr2"	209145370	209145588	219	"*"	318.026315789474	12085	38	0.883650293894126	0.0373961218836565
"chr2.2140"	"chr2"	209306549	209306867	319	"*"	406.361111111111	14629	36	0.847577554066214	0.00584795321637427
"chr2.2142"	"chr2"	209387264	209387497	234	"*"	240.730769230769	6259	26	0.92600763829814	0.0931174089068826
"chr2.2144"	"chr2"	209579352	209579693	342	"*"	526.5	11583	22	0.226651836075369	0.0311004784688995
"chr2.2146"	"chr2"	209771626	209771761	136	"*"	178	5162	29	0.059505772850968	0.136116152450091
"chr2.2147"	"chr2"	209809315	209809576	262	"*"	282.058823529412	9590	34	0.923747846010231	0.0309597523219814
"chr2.2151"	"chr2"	210224887	210225438	552	"*"	277.568965517241	16099	58	0.0310765103678725	0.0934664246823956
"chr2.2153"	"chr2"	211524332	211524722	391	"*"	195.027027027027	7216	37	0.841379082918693	0.102418207681366
"chr2.2154"	"chr2"	212536512	212536753	242	"*"	353.441176470588	12017	34	0.0918043472820567	0.0356037151702786
"chr2.2155"	"chr2"	212537457	212537578	122	"*"	220.48	5512	25	0.0395152000316494	0.08
"chr2.2156"	"chr2"	212538420	212538552	133	"*"	157	2826	18	0.0357181637892049	0.134502923976608
"chr2.2158"	"chr2"	212833295	212833519	225	"*"	261.210526315789	4963	19	0.794493227160768	0.0581717451523546
"chr2.2163"	"chr2"	214810774	214810945	172	"*"	346.3125	5541	16	0.504678288308793	0.0394736842105263
"chr2.2164"	"chr2"	215207714	215208215	502	"*"	284.975	11399	40	0.80492154851618	0.0394736842105263
"chr2.2166"	"chr2"	215312363	215312581	219	"*"	285.875	4574	16	0.0303065685677364	0.0822368421052632
"chr2.2167"	"chr2"	215434711	215434847	137	"*"	575.666666666667	6908	12	0.521745771754059	0.0131578947368421
"chr2.2168"	"chr2"	215435407	215435654	248	"*"	308.95	6179	20	0.0259855295286824	0.0526315789473684
"chr2.2170"	"chr2"	215615155	215615400	246	"*"	162.2	2433	15	0.8414164822902	0.140350877192982
"chr2.2179"	"chr2"	216694317	216694470	154	"*"	326.967741935484	10136	31	0.018620013874487	0.0203735144312394
"chr2.2180"	"chr2"	216809699	216809944	246	"*"	356.5	9982	28	0.908129188530366	0.018796992481203
"chr2.2181"	"chr2"	217756472	217756775	304	"*"	242.137254901961	12349	51	0.262843352789983	0.0701754385964912
"chr2.2182"	"chr2"	217787412	217787609	198	"*"	221.714285714286	4656	21	0.88599154432459	0.112781954887218
"chr2.2183"	"chr2"	217848791	217848930	140	"*"	130.125	2082	16	0.880357004463093	0.174342105263158
"chr2.2184"	"chr2"	217978664	217978864	201	"*"	244.555555555556	4402	18	0.194301305257986	0.119883040935673
"chr2.2187"	"chr2"	218263699	218264079	381	"*"	245.466666666667	7364	30	0.352463276395012	0.0649122807017544
"chr2.2192"	"chr2"	218322651	218322881	231	"*"	251.388888888889	4525	18	0.209900900466698	0.087719298245614
"chr2.2194"	"chr2"	218368885	218368982	98	"*"	204.076923076923	2653	13	0.179717494487424	0.0688259109311741
"chr2.2195"	"chr2"	218391228	218391407	180	"*"	168	1848	11	0.851285522518376	0.177033492822967
"chr2.2196"	"chr2"	218393005	218393112	108	"*"	169.4	1694	10	0.77829773308296	0.131578947368421
"chr2.2205"	"chr2"	218898374	218898843	470	"*"	207.961538461538	10814	52	0.0426810510108677	0.0607287449392713
"chr2.2208"	"chr2"	218962938	218963241	304	"*"	185.422222222222	8344	45	0.0643618031018429	0.121637426900585
"chr2.2213"	"chr2"	218996053	218996445	393	"*"	149.142857142857	2088	14	0.0346412536306389	0.150375939849624
"chr2.2214"	"chr2"	219002317	219002420	104	"*"	136.2	1362	10	0.0315512604297434	0.168421052631579
"chr2.2217"	"chr2"	219055464	219055663	200	"*"	119.611111111111	2153	18	0.67716493883526	0.210526315789474
"chr2.2221"	"chr2"	219200508	219200703	196	"*"	183.148148148148	4945	27	0.688778951024502	0.118908382066277
"chr2.2222"	"chr2"	219201451	219201744	294	"*"	180.708333333333	4337	24	0.831328537694246	0.0921052631578947
"chr2.2223"	"chr2"	219206172	219206522	351	"*"	464.111111111111	12531	27	0.0429275514720553	0.0350877192982456
"chr2.2225"	"chr2"	219219055	219219318	264	"*"	291.735294117647	9919	34	0.126980263372969	0.0510835913312693
"chr2.2226"	"chr2"	219224730	219224843	114	"*"	193	2123	11	0.871793280952001	0.162679425837321
"chr2.2228"	"chr2"	219243296	219243625	330	"*"	231.536585365854	9493	41	0.306326665167569	0.10397946084724
