"seqnames"	"start"	"end"	"width"	"strand"	"site_reads"	"site_mean"	"block"
"chr2.364132"	"chr2"	364132	364132	1	"*"	856	45.0526315789474	"chr2.14"
"chr2.364133"	"chr2"	364133	364133	1	"*"	499	26.2631578947368	"chr2.14"
"chr2.364161"	"chr2"	364161	364161	1	"*"	944	49.6842105263158	"chr2.14"
"chr2.364162"	"chr2"	364162	364162	1	"*"	527	27.7368421052632	"chr2.14"
"chr2.364190"	"chr2"	364190	364190	1	"*"	858	45.1578947368421	"chr2.14"
"chr2.364191"	"chr2"	364191	364191	1	"*"	504	26.5263157894737	"chr2.14"
"chr2.364200"	"chr2"	364200	364200	1	"*"	800	42.1052631578947	"chr2.14"
"chr2.364201"	"chr2"	364201	364201	1	"*"	496	26.1052631578947	"chr2.14"
"chr2.364229"	"chr2"	364229	364229	1	"*"	795	41.8421052631579	"chr2.14"
"chr2.364230"	"chr2"	364230	364230	1	"*"	443	23.3157894736842	"chr2.14"
"chr2.364258"	"chr2"	364258	364258	1	"*"	793	41.7368421052632	"chr2.14"
"chr2.364259"	"chr2"	364259	364259	1	"*"	414	21.7894736842105	"chr2.14"
"chr2.364268"	"chr2"	364268	364268	1	"*"	809	42.5789473684211	"chr2.14"
"chr2.364269"	"chr2"	364269	364269	1	"*"	408	21.4736842105263	"chr2.14"
"chr2.364297"	"chr2"	364297	364297	1	"*"	928	48.8421052631579	"chr2.14"
"chr2.364298"	"chr2"	364298	364298	1	"*"	402	21.1578947368421	"chr2.14"
"chr2.364326"	"chr2"	364326	364326	1	"*"	985	51.8421052631579	"chr2.14"
"chr2.364327"	"chr2"	364327	364327	1	"*"	367	19.3157894736842	"chr2.14"
"chr2.364336"	"chr2"	364336	364336	1	"*"	959	50.4736842105263	"chr2.14"
"chr2.364337"	"chr2"	364337	364337	1	"*"	350	18.4210526315789	"chr2.14"
"chr2.364348"	"chr2"	364348	364348	1	"*"	947	49.8421052631579	"chr2.14"
"chr2.364349"	"chr2"	364349	364349	1	"*"	299	15.7368421052632	"chr2.14"
"chr2.364365"	"chr2"	364365	364365	1	"*"	872	45.8947368421053	"chr2.14"
"chr2.364366"	"chr2"	364366	364366	1	"*"	262	15.4117647058824	"chr2.14"
"chr2.364394"	"chr2"	364394	364394	1	"*"	866	45.5789473684211	"chr2.14"
"chr2.364395"	"chr2"	364395	364395	1	"*"	189	11.8125	"chr2.14"
"chr2.364404"	"chr2"	364404	364404	1	"*"	845	44.4736842105263	"chr2.14"
"chr2.364405"	"chr2"	364405	364405	1	"*"	151	10.0666666666667	"chr2.14"
"chr2.364416"	"chr2"	364416	364416	1	"*"	779	41	"chr2.14"
"chr2.364417"	"chr2"	364417	364417	1	"*"	119	8.5	"chr2.14"
"chr2.364525"	"chr2"	364525	364525	1	"*"	175	12.5	"chr2.14"
"chr2.364529"	"chr2"	364529	364529	1	"*"	150	10.7142857142857	"chr2.14"
"chr2.383328"	"chr2"	383328	383328	1	"*"	127	7.9375	"chr2.15"
"chr2.383329"	"chr2"	383329	383329	1	"*"	338	17.7894736842105	"chr2.15"
"chr2.383345"	"chr2"	383345	383345	1	"*"	158	9.29411764705882	"chr2.15"
"chr2.383346"	"chr2"	383346	383346	1	"*"	372	19.5789473684211	"chr2.15"
"chr2.383356"	"chr2"	383356	383356	1	"*"	162	9.52941176470588	"chr2.15"
"chr2.383357"	"chr2"	383357	383357	1	"*"	412	21.6842105263158	"chr2.15"
"chr2.383369"	"chr2"	383369	383369	1	"*"	171	10.0588235294118	"chr2.15"
"chr2.383370"	"chr2"	383370	383370	1	"*"	451	23.7368421052632	"chr2.15"
"chr2.383371"	"chr2"	383371	383371	1	"*"	171	10.0588235294118	"chr2.15"
"chr2.383372"	"chr2"	383372	383372	1	"*"	460	24.2105263157895	"chr2.15"
"chr2.383382"	"chr2"	383382	383382	1	"*"	177	9.83333333333333	"chr2.15"
"chr2.383383"	"chr2"	383383	383383	1	"*"	489	25.7368421052632	"chr2.15"
"chr2.383401"	"chr2"	383401	383401	1	"*"	164	9.64705882352941	"chr2.15"
"chr2.383402"	"chr2"	383402	383402	1	"*"	518	27.2631578947368	"chr2.15"
"chr2.383410"	"chr2"	383410	383410	1	"*"	173	10.1764705882353	"chr2.15"
"chr2.383411"	"chr2"	383411	383411	1	"*"	514	27.0526315789474	"chr2.15"
"chr2.383458"	"chr2"	383458	383458	1	"*"	139	8.6875	"chr2.15"
"chr2.383459"	"chr2"	383459	383459	1	"*"	397	20.8947368421053	"chr2.15"
"chr2.383489"	"chr2"	383489	383489	1	"*"	288	15.1578947368421	"chr2.15"
"chr2.394242"	"chr2"	394242	394242	1	"*"	377	19.8421052631579	"chr2.16"
"chr2.394243"	"chr2"	394243	394243	1	"*"	417	21.9473684210526	"chr2.16"
"chr2.394261"	"chr2"	394261	394261	1	"*"	422	22.2105263157895	"chr2.16"
"chr2.394262"	"chr2"	394262	394262	1	"*"	385	20.2631578947368	"chr2.16"
"chr2.394299"	"chr2"	394299	394299	1	"*"	422	22.2105263157895	"chr2.16"
"chr2.394300"	"chr2"	394300	394300	1	"*"	348	18.3157894736842	"chr2.16"
"chr2.394333"	"chr2"	394333	394333	1	"*"	354	18.6315789473684	"chr2.16"
"chr2.394334"	"chr2"	394334	394334	1	"*"	349	18.3684210526316	"chr2.16"
"chr2.394366"	"chr2"	394366	394366	1	"*"	354	18.6315789473684	"chr2.16"
"chr2.394367"	"chr2"	394367	394367	1	"*"	319	16.7894736842105	"chr2.16"
"chr2.394368"	"chr2"	394368	394368	1	"*"	347	18.2631578947368	"chr2.16"
"chr2.394369"	"chr2"	394369	394369	1	"*"	315	16.5789473684211	"chr2.16"
"chr2.394386"	"chr2"	394386	394386	1	"*"	345	18.1578947368421	"chr2.16"
"chr2.394387"	"chr2"	394387	394387	1	"*"	273	14.3684210526316	"chr2.16"
"chr2.394460"	"chr2"	394460	394460	1	"*"	315	16.5789473684211	"chr2.16"
"chr2.394461"	"chr2"	394461	394461	1	"*"	157	10.4666666666667	"chr2.16"
"chr2.394475"	"chr2"	394475	394475	1	"*"	328	17.2631578947368	"chr2.16"
"chr2.394476"	"chr2"	394476	394476	1	"*"	174	10.2352941176471	"chr2.16"
"chr2.394481"	"chr2"	394481	394481	1	"*"	333	17.5263157894737	"chr2.16"
"chr2.394482"	"chr2"	394482	394482	1	"*"	161	10.0625	"chr2.16"
"chr2.394492"	"chr2"	394492	394492	1	"*"	343	18.0526315789474	"chr2.16"
"chr2.394493"	"chr2"	394493	394493	1	"*"	165	10.3125	"chr2.16"
"chr2.394518"	"chr2"	394518	394518	1	"*"	367	19.3157894736842	"chr2.16"
"chr2.394519"	"chr2"	394519	394519	1	"*"	171	9.5	"chr2.16"
"chr2.394522"	"chr2"	394522	394522	1	"*"	376	19.7894736842105	"chr2.16"
"chr2.394523"	"chr2"	394523	394523	1	"*"	165	9.16666666666667	"chr2.16"
"chr2.394542"	"chr2"	394542	394542	1	"*"	364	19.1578947368421	"chr2.16"
"chr2.394543"	"chr2"	394543	394543	1	"*"	145	9.66666666666667	"chr2.16"
"chr2.394560"	"chr2"	394560	394560	1	"*"	324	17.0526315789474	"chr2.16"
"chr2.394561"	"chr2"	394561	394561	1	"*"	166	9.76470588235294	"chr2.16"
"chr2.394570"	"chr2"	394570	394570	1	"*"	294	15.4736842105263	"chr2.16"
"chr2.394571"	"chr2"	394571	394571	1	"*"	166	10.375	"chr2.16"
"chr2.394572"	"chr2"	394572	394572	1	"*"	292	15.3684210526316	"chr2.16"
"chr2.394573"	"chr2"	394573	394573	1	"*"	160	10.6666666666667	"chr2.16"
"chr2.394591"	"chr2"	394591	394591	1	"*"	259	13.6315789473684	"chr2.16"
"chr2.394592"	"chr2"	394592	394592	1	"*"	175	11.6666666666667	"chr2.16"
"chr2.394598"	"chr2"	394598	394598	1	"*"	241	12.6842105263158	"chr2.16"
"chr2.394599"	"chr2"	394599	394599	1	"*"	174	11.6	"chr2.16"
"chr2.445224"	"chr2"	445224	445224	1	"*"	319	16.7894736842105	"chr2.17"
"chr2.445225"	"chr2"	445225	445225	1	"*"	407	21.4210526315789	"chr2.17"
"chr2.445252"	"chr2"	445252	445252	1	"*"	290	15.2631578947368	"chr2.17"
"chr2.445253"	"chr2"	445253	445253	1	"*"	388	20.4210526315789	"chr2.17"
"chr2.445270"	"chr2"	445270	445270	1	"*"	266	14	"chr2.17"
"chr2.445271"	"chr2"	445271	445271	1	"*"	370	19.4736842105263	"chr2.17"
"chr2.445286"	"chr2"	445286	445286	1	"*"	254	13.3684210526316	"chr2.17"
"chr2.445287"	"chr2"	445287	445287	1	"*"	363	19.1052631578947	"chr2.17"
"chr2.445333"	"chr2"	445333	445333	1	"*"	224	11.7894736842105	"chr2.17"
"chr2.445334"	"chr2"	445334	445334	1	"*"	278	14.6315789473684	"chr2.17"
"chr2.445356"	"chr2"	445356	445356	1	"*"	222	12.3333333333333	"chr2.17"
"chr2.445357"	"chr2"	445357	445357	1	"*"	223	12.3888888888889	"chr2.17"
"chr2.445367"	"chr2"	445367	445367	1	"*"	227	11.9473684210526	"chr2.17"
"chr2.445368"	"chr2"	445368	445368	1	"*"	233	12.9444444444444	"chr2.17"
"chr2.445374"	"chr2"	445374	445374	1	"*"	229	12.0526315789474	"chr2.17"
"chr2.445375"	"chr2"	445375	445375	1	"*"	256	13.4736842105263	"chr2.17"
"chr2.445380"	"chr2"	445380	445380	1	"*"	219	12.1666666666667	"chr2.17"
"chr2.445381"	"chr2"	445381	445381	1	"*"	261	13.7368421052632	"chr2.17"
"chr2.445390"	"chr2"	445390	445390	1	"*"	250	13.1578947368421	"chr2.17"
"chr2.445391"	"chr2"	445391	445391	1	"*"	284	14.9473684210526	"chr2.17"
"chr2.445417"	"chr2"	445417	445417	1	"*"	278	14.6315789473684	"chr2.17"
"chr2.445418"	"chr2"	445418	445418	1	"*"	340	17.8947368421053	"chr2.17"
"chr2.445430"	"chr2"	445430	445430	1	"*"	305	16.0526315789474	"chr2.17"
"chr2.445431"	"chr2"	445431	445431	1	"*"	379	19.9473684210526	"chr2.17"
"chr2.445448"	"chr2"	445448	445448	1	"*"	307	16.1578947368421	"chr2.17"
"chr2.445449"	"chr2"	445449	445449	1	"*"	399	21	"chr2.17"
"chr2.445464"	"chr2"	445464	445464	1	"*"	275	14.4736842105263	"chr2.17"
"chr2.445465"	"chr2"	445465	445465	1	"*"	387	20.3684210526316	"chr2.17"
"chr2.445477"	"chr2"	445477	445477	1	"*"	268	14.1052631578947	"chr2.17"
"chr2.445478"	"chr2"	445478	445478	1	"*"	379	19.9473684210526	"chr2.17"
"chr2.445530"	"chr2"	445530	445530	1	"*"	179	11.9333333333333	"chr2.17"
"chr2.445531"	"chr2"	445531	445531	1	"*"	196	12.25	"chr2.17"
"chr2.445547"	"chr2"	445547	445547	1	"*"	135	9	"chr2.17"
"chr2.445548"	"chr2"	445548	445548	1	"*"	150	10.7142857142857	"chr2.17"
"chr2.445550"	"chr2"	445550	445550	1	"*"	127	8.46666666666667	"chr2.17"
"chr2.445551"	"chr2"	445551	445551	1	"*"	135	9.64285714285714	"chr2.17"
"chr2.451757"	"chr2"	451757	451757	1	"*"	137	9.78571428571429	"chr2.18"
"chr2.451769"	"chr2"	451769	451769	1	"*"	324	17.0526315789474	"chr2.18"
"chr2.451770"	"chr2"	451770	451770	1	"*"	168	10.5	"chr2.18"
"chr2.451785"	"chr2"	451785	451785	1	"*"	374	19.6842105263158	"chr2.18"
"chr2.451786"	"chr2"	451786	451786	1	"*"	207	12.1764705882353	"chr2.18"
"chr2.451820"	"chr2"	451820	451820	1	"*"	378	19.8947368421053	"chr2.18"
"chr2.451821"	"chr2"	451821	451821	1	"*"	268	15.7647058823529	"chr2.18"
"chr2.451828"	"chr2"	451828	451828	1	"*"	359	18.8947368421053	"chr2.18"
"chr2.451829"	"chr2"	451829	451829	1	"*"	280	16.4705882352941	"chr2.18"
"chr2.451867"	"chr2"	451867	451867	1	"*"	273	14.3684210526316	"chr2.18"
"chr2.451868"	"chr2"	451868	451868	1	"*"	253	15.8125	"chr2.18"
"chr2.451875"	"chr2"	451875	451875	1	"*"	249	13.8333333333333	"chr2.18"
"chr2.451876"	"chr2"	451876	451876	1	"*"	245	15.3125	"chr2.18"
"chr2.451877"	"chr2"	451877	451877	1	"*"	243	13.5	"chr2.18"
"chr2.451878"	"chr2"	451878	451878	1	"*"	250	15.625	"chr2.18"
"chr2.451884"	"chr2"	451884	451884	1	"*"	223	11.7368421052632	"chr2.18"
"chr2.451885"	"chr2"	451885	451885	1	"*"	248	15.5	"chr2.18"
"chr2.451890"	"chr2"	451890	451890	1	"*"	192	10.6666666666667	"chr2.18"
"chr2.451891"	"chr2"	451891	451891	1	"*"	235	14.6875	"chr2.18"
"chr2.451906"	"chr2"	451906	451906	1	"*"	137	9.13333333333333	"chr2.18"
"chr2.451907"	"chr2"	451907	451907	1	"*"	210	13.125	"chr2.18"
"chr2.451915"	"chr2"	451915	451915	1	"*"	200	12.5	"chr2.18"
"chr2.467751"	"chr2"	467751	467751	1	"*"	136	8.5	"chr2.19"
"chr2.467757"	"chr2"	467757	467757	1	"*"	256	13.4736842105263	"chr2.19"
"chr2.467758"	"chr2"	467758	467758	1	"*"	139	8.6875	"chr2.19"
"chr2.467799"	"chr2"	467799	467799	1	"*"	296	15.5789473684211	"chr2.19"
"chr2.467800"	"chr2"	467800	467800	1	"*"	183	10.1666666666667	"chr2.19"
"chr2.467814"	"chr2"	467814	467814	1	"*"	285	15	"chr2.19"
"chr2.467815"	"chr2"	467815	467815	1	"*"	219	12.1666666666667	"chr2.19"
"chr2.467819"	"chr2"	467819	467819	1	"*"	289	16.0555555555556	"chr2.19"
"chr2.467820"	"chr2"	467820	467820	1	"*"	216	12.7058823529412	"chr2.19"
"chr2.467850"	"chr2"	467850	467850	1	"*"	268	15.7647058823529	"chr2.19"
"chr2.467851"	"chr2"	467851	467851	1	"*"	214	12.5882352941176	"chr2.19"
"chr2.467853"	"chr2"	467853	467853	1	"*"	271	15.9411764705882	"chr2.19"
"chr2.467854"	"chr2"	467854	467854	1	"*"	210	11.6666666666667	"chr2.19"
"chr2.467858"	"chr2"	467858	467858	1	"*"	263	14.6111111111111	"chr2.19"
"chr2.467859"	"chr2"	467859	467859	1	"*"	209	11.6111111111111	"chr2.19"
"chr2.467866"	"chr2"	467866	467866	1	"*"	252	14	"chr2.19"
"chr2.467867"	"chr2"	467867	467867	1	"*"	206	11.4444444444444	"chr2.19"
"chr2.467880"	"chr2"	467880	467880	1	"*"	231	12.8333333333333	"chr2.19"
"chr2.467881"	"chr2"	467881	467881	1	"*"	176	10.3529411764706	"chr2.19"
"chr2.467884"	"chr2"	467884	467884	1	"*"	222	12.3333333333333	"chr2.19"
"chr2.467885"	"chr2"	467885	467885	1	"*"	182	10.7058823529412	"chr2.19"
"chr2.467891"	"chr2"	467891	467891	1	"*"	206	11.4444444444444	"chr2.19"
"chr2.467892"	"chr2"	467892	467892	1	"*"	175	10.2941176470588	"chr2.19"
"chr2.467906"	"chr2"	467906	467906	1	"*"	185	10.2777777777778	"chr2.19"
"chr2.467907"	"chr2"	467907	467907	1	"*"	137	9.13333333333333	"chr2.19"
"chr2.467909"	"chr2"	467909	467909	1	"*"	175	9.72222222222222	"chr2.19"
"chr2.467910"	"chr2"	467910	467910	1	"*"	139	8.17647058823529	"chr2.19"
"chr2.468989"	"chr2"	468989	468989	1	"*"	960	50.5263157894737	"chr2.20"
"chr2.468990"	"chr2"	468990	468990	1	"*"	364	19.1578947368421	"chr2.20"
"chr2.469008"	"chr2"	469008	469008	1	"*"	976	51.3684210526316	"chr2.20"
"chr2.469009"	"chr2"	469009	469009	1	"*"	534	28.1052631578947	"chr2.20"
"chr2.469013"	"chr2"	469013	469013	1	"*"	965	50.7894736842105	"chr2.20"
"chr2.469014"	"chr2"	469014	469014	1	"*"	540	28.4210526315789	"chr2.20"
"chr2.469079"	"chr2"	469079	469079	1	"*"	556	29.2631578947368	"chr2.20"
"chr2.469080"	"chr2"	469080	469080	1	"*"	456	24	"chr2.20"
"chr2.469081"	"chr2"	469081	469081	1	"*"	542	28.5263157894737	"chr2.20"
"chr2.469082"	"chr2"	469082	469082	1	"*"	446	23.4736842105263	"chr2.20"
"chr2.469098"	"chr2"	469098	469098	1	"*"	480	25.2631578947368	"chr2.20"
"chr2.469099"	"chr2"	469099	469099	1	"*"	448	23.5789473684211	"chr2.20"
"chr2.469105"	"chr2"	469105	469105	1	"*"	447	23.5263157894737	"chr2.20"
"chr2.469106"	"chr2"	469106	469106	1	"*"	439	23.1052631578947	"chr2.20"
"chr2.469111"	"chr2"	469111	469111	1	"*"	434	22.8421052631579	"chr2.20"
"chr2.469112"	"chr2"	469112	469112	1	"*"	452	23.7894736842105	"chr2.20"
"chr2.469117"	"chr2"	469117	469117	1	"*"	410	21.5789473684211	"chr2.20"
"chr2.469118"	"chr2"	469118	469118	1	"*"	434	22.8421052631579	"chr2.20"
"chr2.469126"	"chr2"	469126	469126	1	"*"	386	20.3157894736842	"chr2.20"
"chr2.469127"	"chr2"	469127	469127	1	"*"	429	22.5789473684211	"chr2.20"
"chr2.469132"	"chr2"	469132	469132	1	"*"	358	18.8421052631579	"chr2.20"
"chr2.469133"	"chr2"	469133	469133	1	"*"	427	22.4736842105263	"chr2.20"
"chr2.469152"	"chr2"	469152	469152	1	"*"	325	18.0555555555556	"chr2.20"
"chr2.469153"	"chr2"	469153	469153	1	"*"	417	21.9473684210526	"chr2.20"
"chr2.469154"	"chr2"	469154	469154	1	"*"	319	17.7222222222222	"chr2.20"
"chr2.469155"	"chr2"	469155	469155	1	"*"	403	21.2105263157895	"chr2.20"
"chr2.469158"	"chr2"	469158	469158	1	"*"	294	16.3333333333333	"chr2.20"
"chr2.469159"	"chr2"	469159	469159	1	"*"	391	20.5789473684211	"chr2.20"
"chr2.469198"	"chr2"	469198	469198	1	"*"	299	15.7368421052632	"chr2.20"
"chr2.469199"	"chr2"	469199	469199	1	"*"	516	27.1578947368421	"chr2.20"
"chr2.469214"	"chr2"	469214	469214	1	"*"	299	15.7368421052632	"chr2.20"
"chr2.469215"	"chr2"	469215	469215	1	"*"	572	30.1052631578947	"chr2.20"
"chr2.469650"	"chr2"	469650	469650	1	"*"	166	10.375	"chr2.21"
"chr2.469668"	"chr2"	469668	469668	1	"*"	235	13.8235294117647	"chr2.21"
"chr2.469727"	"chr2"	469727	469727	1	"*"	240	13.3333333333333	"chr2.21"
"chr2.469728"	"chr2"	469728	469728	1	"*"	356	18.7368421052632	"chr2.21"
"chr2.469731"	"chr2"	469731	469731	1	"*"	247	13.7222222222222	"chr2.21"
"chr2.469732"	"chr2"	469732	469732	1	"*"	377	19.8421052631579	"chr2.21"
"chr2.469734"	"chr2"	469734	469734	1	"*"	253	14.0555555555556	"chr2.21"
"chr2.469735"	"chr2"	469735	469735	1	"*"	389	20.4736842105263	"chr2.21"
"chr2.469775"	"chr2"	469775	469775	1	"*"	327	17.2105263157895	"chr2.21"
"chr2.469776"	"chr2"	469776	469776	1	"*"	458	24.1052631578947	"chr2.21"
"chr2.469781"	"chr2"	469781	469781	1	"*"	350	18.4210526315789	"chr2.21"
"chr2.469782"	"chr2"	469782	469782	1	"*"	456	24	"chr2.21"
"chr2.469790"	"chr2"	469790	469790	1	"*"	366	19.2631578947368	"chr2.21"
"chr2.469791"	"chr2"	469791	469791	1	"*"	443	23.3157894736842	"chr2.21"
"chr2.469806"	"chr2"	469806	469806	1	"*"	388	20.4210526315789	"chr2.21"
"chr2.469807"	"chr2"	469807	469807	1	"*"	411	21.6315789473684	"chr2.21"
"chr2.469811"	"chr2"	469811	469811	1	"*"	374	19.6842105263158	"chr2.21"
"chr2.469812"	"chr2"	469812	469812	1	"*"	386	20.3157894736842	"chr2.21"
"chr2.469816"	"chr2"	469816	469816	1	"*"	362	19.0526315789474	"chr2.21"
"chr2.469817"	"chr2"	469817	469817	1	"*"	380	20	"chr2.21"
"chr2.469828"	"chr2"	469828	469828	1	"*"	339	17.8421052631579	"chr2.21"
"chr2.469829"	"chr2"	469829	469829	1	"*"	342	18	"chr2.21"
"chr2.469856"	"chr2"	469856	469856	1	"*"	263	13.8421052631579	"chr2.21"
"chr2.469857"	"chr2"	469857	469857	1	"*"	277	14.5789473684211	"chr2.21"
"chr2.484791"	"chr2"	484791	484791	1	"*"	239	12.5789473684211	"chr2.22"
"chr2.484792"	"chr2"	484792	484792	1	"*"	189	10.5	"chr2.22"
"chr2.484800"	"chr2"	484800	484800	1	"*"	273	14.3684210526316	"chr2.22"
"chr2.484801"	"chr2"	484801	484801	1	"*"	202	11.8823529411765	"chr2.22"
"chr2.484814"	"chr2"	484814	484814	1	"*"	314	16.5263157894737	"chr2.22"
"chr2.484815"	"chr2"	484815	484815	1	"*"	242	13.4444444444444	"chr2.22"
"chr2.484825"	"chr2"	484825	484825	1	"*"	343	18.0526315789474	"chr2.22"
"chr2.484826"	"chr2"	484826	484826	1	"*"	255	14.1666666666667	"chr2.22"
"chr2.484852"	"chr2"	484852	484852	1	"*"	379	19.9473684210526	"chr2.22"
"chr2.484853"	"chr2"	484853	484853	1	"*"	308	17.1111111111111	"chr2.22"
"chr2.484854"	"chr2"	484854	484854	1	"*"	378	21	"chr2.22"
"chr2.484855"	"chr2"	484855	484855	1	"*"	305	16.9444444444444	"chr2.22"
"chr2.484865"	"chr2"	484865	484865	1	"*"	378	21	"chr2.22"
"chr2.484866"	"chr2"	484866	484866	1	"*"	318	17.6666666666667	"chr2.22"
"chr2.484879"	"chr2"	484879	484879	1	"*"	357	19.8333333333333	"chr2.22"
"chr2.484880"	"chr2"	484880	484880	1	"*"	329	17.3157894736842	"chr2.22"
"chr2.484882"	"chr2"	484882	484882	1	"*"	364	20.2222222222222	"chr2.22"
"chr2.484883"	"chr2"	484883	484883	1	"*"	341	17.9473684210526	"chr2.22"
"chr2.484893"	"chr2"	484893	484893	1	"*"	351	18.4736842105263	"chr2.22"
"chr2.484894"	"chr2"	484894	484894	1	"*"	332	17.4736842105263	"chr2.22"
"chr2.484912"	"chr2"	484912	484912	1	"*"	329	17.3157894736842	"chr2.22"
"chr2.484913"	"chr2"	484913	484913	1	"*"	328	17.2631578947368	"chr2.22"
"chr2.484944"	"chr2"	484944	484944	1	"*"	254	13.3684210526316	"chr2.22"
"chr2.484945"	"chr2"	484945	484945	1	"*"	277	14.5789473684211	"chr2.22"
"chr2.484954"	"chr2"	484954	484954	1	"*"	200	11.7647058823529	"chr2.22"
"chr2.484955"	"chr2"	484955	484955	1	"*"	234	12.3157894736842	"chr2.22"
"chr2.484956"	"chr2"	484956	484956	1	"*"	194	12.125	"chr2.22"
"chr2.522031"	"chr2"	522031	522031	1	"*"	262	13.7894736842105	"chr2.23"
"chr2.522050"	"chr2"	522050	522050	1	"*"	245	16.3333333333333	"chr2.23"
"chr2.522051"	"chr2"	522051	522051	1	"*"	368	19.3684210526316	"chr2.23"
"chr2.522059"	"chr2"	522059	522059	1	"*"	266	16.625	"chr2.23"
"chr2.522060"	"chr2"	522060	522060	1	"*"	402	21.1578947368421	"chr2.23"
"chr2.522064"	"chr2"	522064	522064	1	"*"	301	16.7222222222222	"chr2.23"
"chr2.522065"	"chr2"	522065	522065	1	"*"	416	21.8947368421053	"chr2.23"
"chr2.522074"	"chr2"	522074	522074	1	"*"	310	18.2352941176471	"chr2.23"
"chr2.522075"	"chr2"	522075	522075	1	"*"	423	22.2631578947368	"chr2.23"
"chr2.522092"	"chr2"	522092	522092	1	"*"	359	19.9444444444444	"chr2.23"
"chr2.522093"	"chr2"	522093	522093	1	"*"	435	22.8947368421053	"chr2.23"
"chr2.522122"	"chr2"	522122	522122	1	"*"	428	23.7777777777778	"chr2.23"
"chr2.522123"	"chr2"	522123	522123	1	"*"	508	26.7368421052632	"chr2.23"
"chr2.522179"	"chr2"	522179	522179	1	"*"	438	23.0526315789474	"chr2.23"
"chr2.522180"	"chr2"	522180	522180	1	"*"	591	31.1052631578947	"chr2.23"
"chr2.522197"	"chr2"	522197	522197	1	"*"	432	22.7368421052632	"chr2.23"
"chr2.522198"	"chr2"	522198	522198	1	"*"	585	30.7894736842105	"chr2.23"
"chr2.522238"	"chr2"	522238	522238	1	"*"	374	20.7777777777778	"chr2.23"
"chr2.522239"	"chr2"	522239	522239	1	"*"	594	31.2631578947368	"chr2.23"
"chr2.522244"	"chr2"	522244	522244	1	"*"	388	20.4210526315789	"chr2.23"
"chr2.522245"	"chr2"	522245	522245	1	"*"	607	31.9473684210526	"chr2.23"
"chr2.522276"	"chr2"	522276	522276	1	"*"	392	20.6315789473684	"chr2.23"
"chr2.522277"	"chr2"	522277	522277	1	"*"	608	32	"chr2.23"
"chr2.522286"	"chr2"	522286	522286	1	"*"	406	21.3684210526316	"chr2.23"
"chr2.522287"	"chr2"	522287	522287	1	"*"	619	32.5789473684211	"chr2.23"
"chr2.522301"	"chr2"	522301	522301	1	"*"	362	19.0526315789474	"chr2.23"
"chr2.522302"	"chr2"	522302	522302	1	"*"	640	33.6842105263158	"chr2.23"
"chr2.522309"	"chr2"	522309	522309	1	"*"	358	19.8888888888889	"chr2.23"
"chr2.522310"	"chr2"	522310	522310	1	"*"	692	36.4210526315789	"chr2.23"
"chr2.522315"	"chr2"	522315	522315	1	"*"	345	20.2941176470588	"chr2.23"
"chr2.522316"	"chr2"	522316	522316	1	"*"	702	36.9473684210526	"chr2.23"
"chr2.522329"	"chr2"	522329	522329	1	"*"	325	20.3125	"chr2.23"
"chr2.522330"	"chr2"	522330	522330	1	"*"	666	35.0526315789474	"chr2.23"
"chr2.522342"	"chr2"	522342	522342	1	"*"	308	19.25	"chr2.23"
"chr2.522343"	"chr2"	522343	522343	1	"*"	681	35.8421052631579	"chr2.23"
"chr2.522347"	"chr2"	522347	522347	1	"*"	290	18.125	"chr2.23"
"chr2.522348"	"chr2"	522348	522348	1	"*"	724	38.1052631578947	"chr2.23"
"chr2.522357"	"chr2"	522357	522357	1	"*"	280	17.5	"chr2.23"
"chr2.522358"	"chr2"	522358	522358	1	"*"	732	38.5263157894737	"chr2.23"
"chr2.522386"	"chr2"	522386	522386	1	"*"	313	17.3888888888889	"chr2.23"
"chr2.522387"	"chr2"	522387	522387	1	"*"	753	39.6315789473684	"chr2.23"
"chr2.522400"	"chr2"	522400	522400	1	"*"	301	16.7222222222222	"chr2.23"
"chr2.522401"	"chr2"	522401	522401	1	"*"	752	39.5789473684211	"chr2.23"
"chr2.522442"	"chr2"	522442	522442	1	"*"	204	13.6	"chr2.23"
"chr2.522443"	"chr2"	522443	522443	1	"*"	635	33.4210526315789	"chr2.23"
"chr2.522445"	"chr2"	522445	522445	1	"*"	205	13.6666666666667	"chr2.23"
"chr2.522446"	"chr2"	522446	522446	1	"*"	621	32.6842105263158	"chr2.23"
"chr2.522478"	"chr2"	522478	522478	1	"*"	447	23.5263157894737	"chr2.23"
"chr2.522481"	"chr2"	522481	522481	1	"*"	414	21.7894736842105	"chr2.23"
"chr2.554268"	"chr2"	554268	554268	1	"*"	292	15.3684210526316	"chr2.24"
"chr2.554341"	"chr2"	554341	554341	1	"*"	441	23.2105263157895	"chr2.24"
"chr2.554342"	"chr2"	554342	554342	1	"*"	178	9.88888888888889	"chr2.24"
"chr2.554363"	"chr2"	554363	554363	1	"*"	447	23.5263157894737	"chr2.24"
"chr2.554364"	"chr2"	554364	554364	1	"*"	210	11.6666666666667	"chr2.24"
"chr2.554372"	"chr2"	554372	554372	1	"*"	448	23.5789473684211	"chr2.24"
"chr2.554373"	"chr2"	554373	554373	1	"*"	240	12.6315789473684	"chr2.24"
"chr2.554378"	"chr2"	554378	554378	1	"*"	444	23.3684210526316	"chr2.24"
